region_id	place	year	gisd_score	gisd_5	gisd_10	gisd_k	gisd_5_bw	gisd_10_bw
68159	Mannheim	1998	0.55289	3	6	2	5	9
68159	Mannheim	1999	0.57851	4	7	2	5	10
68159	Mannheim	2000	0.53439	4	7	2	5	9
68159	Mannheim	2001	0.52197	4	7	2	5	10
68159	Mannheim	2002	0.53167	4	7	2	5	9
68159	Mannheim	2003	0.53109	4	7	2	5	9
68159	Mannheim	2004	0.51601	4	7	2	5	9
68159	Mannheim	2005	0.5201	4	7	2	5	10
68159	Mannheim	2006	0.5122	4	7	2	5	10
68159	Mannheim	2007	0.54363	4	7	2	5	10
68159	Mannheim	2008	0.54762	3	6	2	5	10
68159	Mannheim	2009	0.55306	3	6	2	5	9
68159	Mannheim	2010	0.54655	3	6	2	5	9
68159	Mannheim	2011	0.5063	3	5	2	5	9
68159	Mannheim	2012	0.49678	3	5	2	5	9
68159	Mannheim	2013	0.50581	3	5	2	5	9
68159	Mannheim	2014	0.5391	3	6	2	5	9
68159	Mannheim	2015	0.5286	3	5	2	5	9
68159	Mannheim	2016	0.51219	3	5	2	5	9
68159	Mannheim	2017	0.52452	3	5	2	5	9
68159	Mannheim	2018	0.53496	3	6	2	5	9
68159	Mannheim	2019	0.53133	3	6	2	5	9
68159	Mannheim	2020	0.50678	3	5	2	5	9
68159	Mannheim	2021	0.517	3	6	2	5	9
68159	Mannheim	2022	0.51915	3	6	2	5	9
68159	Mannheim	2023	0.51089	4	7	2	5	10
68161	Mannheim	1998	0.55064	3	6	2	5	9
68161	Mannheim	1999	0.57653	4	7	2	5	10
68161	Mannheim	2000	0.53305	4	7	2	5	9
68161	Mannheim	2001	0.51884	4	7	2	5	10
68161	Mannheim	2002	0.52944	4	7	2	5	9
68161	Mannheim	2003	0.52775	4	7	2	5	9
68161	Mannheim	2004	0.5131	4	7	2	5	9
68161	Mannheim	2005	0.51757	4	7	2	5	9
68161	Mannheim	2006	0.50947	4	7	2	5	10
68161	Mannheim	2007	0.53996	4	7	2	5	10
68161	Mannheim	2008	0.54442	3	6	2	5	10
68161	Mannheim	2009	0.55055	3	6	2	5	9
68161	Mannheim	2010	0.54324	3	6	2	5	9
68161	Mannheim	2011	0.50246	3	5	2	5	9
68161	Mannheim	2012	0.49377	3	5	2	5	9
68161	Mannheim	2013	0.50247	3	5	2	5	9
68161	Mannheim	2014	0.53518	3	6	2	5	9
68161	Mannheim	2015	0.52494	3	5	2	5	9
68161	Mannheim	2016	0.50828	3	5	2	5	9
68161	Mannheim	2017	0.51982	3	5	2	5	9
68161	Mannheim	2018	0.53066	3	5	2	5	9
68161	Mannheim	2019	0.52681	3	5	2	5	9
68161	Mannheim	2020	0.50217	3	5	2	5	9
68161	Mannheim	2021	0.51203	3	6	2	5	9
68161	Mannheim	2022	0.51526	3	6	2	5	9
68161	Mannheim	2023	0.50637	3	6	2	5	10
68163	Mannheim	1998	0.55099	3	6	2	5	9
68163	Mannheim	1999	0.57683	4	7	2	5	10
68163	Mannheim	2000	0.53325	4	7	2	5	9
68163	Mannheim	2001	0.51932	4	7	2	5	10
68163	Mannheim	2002	0.52978	4	7	2	5	9
68163	Mannheim	2003	0.52826	4	7	2	5	9
68163	Mannheim	2004	0.51355	4	7	2	5	9
68163	Mannheim	2005	0.51796	4	7	2	5	9
68163	Mannheim	2006	0.50989	4	7	2	5	10
68163	Mannheim	2007	0.54052	4	7	2	5	10
68163	Mannheim	2008	0.54491	3	6	2	5	10
68163	Mannheim	2009	0.55094	3	6	2	5	9
68163	Mannheim	2010	0.54375	3	6	2	5	9
68163	Mannheim	2011	0.50305	3	5	2	5	9
68163	Mannheim	2012	0.49423	3	5	2	5	9
68163	Mannheim	2013	0.50298	3	5	2	5	9
68163	Mannheim	2014	0.53578	3	6	2	5	9
68163	Mannheim	2015	0.5255	3	5	2	5	9
68163	Mannheim	2016	0.50888	3	5	2	5	9
68163	Mannheim	2017	0.52054	3	5	2	5	9
68163	Mannheim	2018	0.53132	3	5	2	5	9
68163	Mannheim	2019	0.5275	3	5	2	5	9
68163	Mannheim	2020	0.50288	3	5	2	5	9
68163	Mannheim	2021	0.51279	3	6	2	5	9
68163	Mannheim	2022	0.51586	3	6	2	5	9
68163	Mannheim	2023	0.50706	3	6	2	5	10
68165	Mannheim	1998	0.55064	3	6	2	5	9
68165	Mannheim	1999	0.57653	4	7	2	5	10
68165	Mannheim	2000	0.53305	4	7	2	5	9
68165	Mannheim	2001	0.51884	4	7	2	5	10
68165	Mannheim	2002	0.52944	4	7	2	5	9
68165	Mannheim	2003	0.52775	4	7	2	5	9
68165	Mannheim	2004	0.5131	4	7	2	5	9
68165	Mannheim	2005	0.51757	4	7	2	5	9
68165	Mannheim	2006	0.50947	4	7	2	5	10
68165	Mannheim	2007	0.53996	4	7	2	5	10
68165	Mannheim	2008	0.54442	3	6	2	5	10
68165	Mannheim	2009	0.55055	3	6	2	5	9
68165	Mannheim	2010	0.54324	3	6	2	5	9
68165	Mannheim	2011	0.50246	3	5	2	5	9
68165	Mannheim	2012	0.49377	3	5	2	5	9
68165	Mannheim	2013	0.50247	3	5	2	5	9
68165	Mannheim	2014	0.53518	3	6	2	5	9
68165	Mannheim	2015	0.52494	3	5	2	5	9
68165	Mannheim	2016	0.50828	3	5	2	5	9
68165	Mannheim	2017	0.51982	3	5	2	5	9
68165	Mannheim	2018	0.53066	3	5	2	5	9
68165	Mannheim	2019	0.52681	3	5	2	5	9
68165	Mannheim	2020	0.50217	3	5	2	5	9
68165	Mannheim	2021	0.51203	3	6	2	5	9
68165	Mannheim	2022	0.51526	3	6	2	5	9
68165	Mannheim	2023	0.50637	3	6	2	5	10
68167	Mannheim	1998	0.55064	3	6	2	5	9
68167	Mannheim	1999	0.57653	4	7	2	5	10
68167	Mannheim	2000	0.53305	4	7	2	5	9
68167	Mannheim	2001	0.51884	4	7	2	5	10
68167	Mannheim	2002	0.52944	4	7	2	5	9
68167	Mannheim	2003	0.52775	4	7	2	5	9
68167	Mannheim	2004	0.5131	4	7	2	5	9
68167	Mannheim	2005	0.51757	4	7	2	5	9
68167	Mannheim	2006	0.50947	4	7	2	5	10
68167	Mannheim	2007	0.53996	4	7	2	5	10
68167	Mannheim	2008	0.54442	3	6	2	5	10
68167	Mannheim	2009	0.55055	3	6	2	5	9
68167	Mannheim	2010	0.54324	3	6	2	5	9
68167	Mannheim	2011	0.50246	3	5	2	5	9
68167	Mannheim	2012	0.49377	3	5	2	5	9
68167	Mannheim	2013	0.50247	3	5	2	5	9
68167	Mannheim	2014	0.53518	3	6	2	5	9
68167	Mannheim	2015	0.52494	3	5	2	5	9
68167	Mannheim	2016	0.50828	3	5	2	5	9
68167	Mannheim	2017	0.51982	3	5	2	5	9
68167	Mannheim	2018	0.53066	3	5	2	5	9
68167	Mannheim	2019	0.52681	3	5	2	5	9
68167	Mannheim	2020	0.50217	3	5	2	5	9
68167	Mannheim	2021	0.51203	3	6	2	5	9
68167	Mannheim	2022	0.51526	3	6	2	5	9
68167	Mannheim	2023	0.50637	3	6	2	5	10
68169	Mannheim	1998	0.55085	3	6	2	5	9
68169	Mannheim	1999	0.57671	4	7	2	5	10
68169	Mannheim	2000	0.53317	4	7	2	5	9
68169	Mannheim	2001	0.51913	4	7	2	5	10
68169	Mannheim	2002	0.52965	4	7	2	5	9
68169	Mannheim	2003	0.52805	4	7	2	5	9
68169	Mannheim	2004	0.51337	4	7	2	5	9
68169	Mannheim	2005	0.5178	4	7	2	5	9
68169	Mannheim	2006	0.50972	4	7	2	5	10
68169	Mannheim	2007	0.5403	4	7	2	5	10
68169	Mannheim	2008	0.54471	3	6	2	5	10
68169	Mannheim	2009	0.55078	3	6	2	5	9
68169	Mannheim	2010	0.54355	3	6	2	5	9
68169	Mannheim	2011	0.50281	3	5	2	5	9
68169	Mannheim	2012	0.49405	3	5	2	5	9
68169	Mannheim	2013	0.50278	3	5	2	5	9
68169	Mannheim	2014	0.53554	3	6	2	5	9
68169	Mannheim	2015	0.52528	3	5	2	5	9
68169	Mannheim	2016	0.50864	3	5	2	5	9
68169	Mannheim	2017	0.52026	3	5	2	5	9
68169	Mannheim	2018	0.53105	3	5	2	5	9
68169	Mannheim	2019	0.52723	3	5	2	5	9
68169	Mannheim	2020	0.5026	3	5	2	5	9
68169	Mannheim	2021	0.51249	3	6	2	5	9
68169	Mannheim	2022	0.51562	3	6	2	5	9
68169	Mannheim	2023	0.50678	3	6	2	5	10
68199	Mannheim	1998	0.55047	3	6	2	5	9
68199	Mannheim	1999	0.57632	4	7	2	5	10
68199	Mannheim	2000	0.53285	4	7	2	5	9
68199	Mannheim	2001	0.51862	4	7	2	5	10
68199	Mannheim	2002	0.52925	4	7	2	5	9
68199	Mannheim	2003	0.52756	4	7	2	5	9
68199	Mannheim	2004	0.51288	4	7	2	5	9
68199	Mannheim	2005	0.51732	4	7	2	5	9
68199	Mannheim	2006	0.50925	4	7	2	5	10
68199	Mannheim	2007	0.53974	4	7	2	5	10
68199	Mannheim	2008	0.54427	3	6	2	5	10
68199	Mannheim	2009	0.55037	3	6	2	5	9
68199	Mannheim	2010	0.54309	3	6	2	5	9
68199	Mannheim	2011	0.50237	3	5	2	5	9
68199	Mannheim	2012	0.49366	3	5	2	5	9
68199	Mannheim	2013	0.50238	3	5	2	5	9
68199	Mannheim	2014	0.53506	3	6	2	5	9
68199	Mannheim	2015	0.52484	3	5	2	5	9
68199	Mannheim	2016	0.50822	3	5	2	5	9
68199	Mannheim	2017	0.51978	3	5	2	5	9
68199	Mannheim	2018	0.53061	3	5	2	5	9
68199	Mannheim	2019	0.52679	3	5	2	5	9
68199	Mannheim	2020	0.50216	3	5	2	5	9
68199	Mannheim	2021	0.51202	3	6	2	5	9
68199	Mannheim	2022	0.51521	3	6	2	5	9
68199	Mannheim	2023	0.50636	3	6	2	5	10
68219	Mannheim	1998	0.54872	3	6	2	5	9
68219	Mannheim	1999	0.57441	4	7	2	5	10
68219	Mannheim	2000	0.53088	4	7	2	5	9
68219	Mannheim	2001	0.51663	4	7	2	5	10
68219	Mannheim	2002	0.52736	4	7	2	5	9
68219	Mannheim	2003	0.52569	4	7	2	5	9
68219	Mannheim	2004	0.51094	4	7	2	5	9
68219	Mannheim	2005	0.51549	4	7	2	5	9
68219	Mannheim	2006	0.50739	4	7	2	5	10
68219	Mannheim	2007	0.53773	4	7	2	5	10
68219	Mannheim	2008	0.5424	3	6	2	5	10
68219	Mannheim	2009	0.54868	3	6	2	5	9
68219	Mannheim	2010	0.54157	3	6	2	5	9
68219	Mannheim	2011	0.50084	3	5	2	5	9
68219	Mannheim	2012	0.49231	3	5	2	5	9
68219	Mannheim	2013	0.50094	3	5	2	5	9
68219	Mannheim	2014	0.53364	3	6	2	5	9
68219	Mannheim	2015	0.52347	3	5	2	5	9
68219	Mannheim	2016	0.50687	3	5	2	5	9
68219	Mannheim	2017	0.51829	3	5	2	4	8
68219	Mannheim	2018	0.5292	3	5	2	5	9
68219	Mannheim	2019	0.52516	3	5	2	5	9
68219	Mannheim	2020	0.50058	3	5	2	5	9
68219	Mannheim	2021	0.51045	3	6	2	5	9
68219	Mannheim	2022	0.51377	3	6	2	5	9
68219	Mannheim	2023	0.50475	3	6	2	5	9
68229	Mannheim	1998	0.5481	3	6	2	5	9
68229	Mannheim	1999	0.5737	4	7	2	5	10
68229	Mannheim	2000	0.53008	4	7	2	5	9
68229	Mannheim	2001	0.51608	4	7	2	5	10
68229	Mannheim	2002	0.52671	4	7	2	5	9
68229	Mannheim	2003	0.52498	4	7	2	5	9
68229	Mannheim	2004	0.51019	4	7	2	5	9
68229	Mannheim	2005	0.51484	4	7	2	5	9
68229	Mannheim	2006	0.50671	3	6	2	5	10
68229	Mannheim	2007	0.53702	4	7	2	5	10
68229	Mannheim	2008	0.54175	3	6	2	5	9
68229	Mannheim	2009	0.54799	3	6	2	5	9
68229	Mannheim	2010	0.54093	3	6	2	5	9
68229	Mannheim	2011	0.50019	3	5	2	5	9
68229	Mannheim	2012	0.49158	3	5	2	5	9
68229	Mannheim	2013	0.50012	3	5	2	5	9
68229	Mannheim	2014	0.53276	3	5	2	5	9
68229	Mannheim	2015	0.52258	3	5	2	5	9
68229	Mannheim	2016	0.50601	3	5	2	5	9
68229	Mannheim	2017	0.51764	3	5	2	4	8
68229	Mannheim	2018	0.52844	3	5	2	5	9
68229	Mannheim	2019	0.52444	3	5	2	5	9
68229	Mannheim	2020	0.49989	3	5	2	5	9
68229	Mannheim	2021	0.50967	3	6	2	5	9
68229	Mannheim	2022	0.51297	3	6	2	5	9
68229	Mannheim	2023	0.50403	3	6	2	5	9
68239	Mannheim	1998	0.54548	3	6	2	5	9
68239	Mannheim	1999	0.57084	4	7	2	5	10
68239	Mannheim	2000	0.52733	4	7	2	5	9
68239	Mannheim	2001	0.51291	4	7	2	5	10
68239	Mannheim	2002	0.52366	3	6	2	5	9
68239	Mannheim	2003	0.52195	3	6	2	5	9
68239	Mannheim	2004	0.50703	4	7	2	5	9
68239	Mannheim	2005	0.51161	3	6	2	5	9
68239	Mannheim	2006	0.5034	3	6	2	5	9
68239	Mannheim	2007	0.53368	4	7	2	5	10
68239	Mannheim	2008	0.53874	3	6	2	5	9
68239	Mannheim	2009	0.54537	3	6	2	5	9
68239	Mannheim	2010	0.53853	3	6	2	5	9
68239	Mannheim	2011	0.49801	3	5	2	5	9
68239	Mannheim	2012	0.48977	3	5	2	4	8
68239	Mannheim	2013	0.49827	3	5	2	5	9
68239	Mannheim	2014	0.53095	3	5	2	5	9
68239	Mannheim	2015	0.52036	3	5	2	5	9
68239	Mannheim	2016	0.50393	3	5	2	5	9
68239	Mannheim	2017	0.51532	3	5	2	4	8
68239	Mannheim	2018	0.52631	3	5	2	5	9
68239	Mannheim	2019	0.522	3	5	2	5	9
68239	Mannheim	2020	0.49745	3	5	2	5	9
68239	Mannheim	2021	0.50732	3	6	2	5	9
68239	Mannheim	2022	0.51068	3	6	2	5	9
68239	Mannheim	2023	0.5014	3	6	2	5	9
68259	Mannheim	1998	0.55048	3	6	2	5	9
68259	Mannheim	1999	0.57635	4	7	2	5	10
68259	Mannheim	2000	0.53287	4	7	2	5	9
68259	Mannheim	2001	0.51865	4	7	2	5	10
68259	Mannheim	2002	0.52925	4	7	2	5	9
68259	Mannheim	2003	0.52756	4	7	2	5	9
68259	Mannheim	2004	0.51291	4	7	2	5	9
68259	Mannheim	2005	0.51739	4	7	2	5	9
68259	Mannheim	2006	0.50929	4	7	2	5	10
68259	Mannheim	2007	0.53977	4	7	2	5	10
68259	Mannheim	2008	0.54425	3	6	2	5	10
68259	Mannheim	2009	0.5504	3	6	2	5	9
68259	Mannheim	2010	0.5431	3	6	2	5	9
68259	Mannheim	2011	0.50233	3	5	2	5	9
68259	Mannheim	2012	0.49366	3	5	2	5	9
68259	Mannheim	2013	0.50235	3	5	2	5	9
68259	Mannheim	2014	0.53505	3	6	2	5	9
68259	Mannheim	2015	0.52481	3	5	2	5	9
68259	Mannheim	2016	0.50816	3	5	2	5	9
68259	Mannheim	2017	0.5197	3	5	2	5	9
68259	Mannheim	2018	0.53054	3	5	2	5	9
68259	Mannheim	2019	0.52667	3	5	2	5	9
68259	Mannheim	2020	0.50205	3	5	2	5	9
68259	Mannheim	2021	0.5119	3	6	2	5	9
68259	Mannheim	2022	0.51514	3	6	2	5	9
68259	Mannheim	2023	0.50623	3	6	2	5	9
68305	Mannheim	1998	0.55064	3	6	2	5	9
68305	Mannheim	1999	0.57653	4	7	2	5	10
68305	Mannheim	2000	0.53305	4	7	2	5	9
68305	Mannheim	2001	0.51884	4	7	2	5	10
68305	Mannheim	2002	0.52944	4	7	2	5	9
68305	Mannheim	2003	0.52775	4	7	2	5	9
68305	Mannheim	2004	0.5131	4	7	2	5	9
68305	Mannheim	2005	0.51757	4	7	2	5	9
68305	Mannheim	2006	0.50947	4	7	2	5	10
68305	Mannheim	2007	0.53996	4	7	2	5	10
68305	Mannheim	2008	0.54442	3	6	2	5	10
68305	Mannheim	2009	0.55055	3	6	2	5	9
68305	Mannheim	2010	0.54324	3	6	2	5	9
68305	Mannheim	2011	0.50246	3	5	2	5	9
68305	Mannheim	2012	0.49377	3	5	2	5	9
68305	Mannheim	2013	0.50247	3	5	2	5	9
68305	Mannheim	2014	0.53518	3	6	2	5	9
68305	Mannheim	2015	0.52494	3	5	2	5	9
68305	Mannheim	2016	0.50828	3	5	2	5	9
68305	Mannheim	2017	0.51982	3	5	2	5	9
68305	Mannheim	2018	0.53066	3	5	2	5	9
68305	Mannheim	2019	0.52681	3	5	2	5	9
68305	Mannheim	2020	0.50217	3	5	2	5	9
68305	Mannheim	2021	0.51203	3	6	2	5	9
68305	Mannheim	2022	0.51526	3	6	2	5	9
68305	Mannheim	2023	0.50637	3	6	2	5	10
68307	Mannheim	1998	0.55048	3	6	2	5	9
68307	Mannheim	1999	0.57636	4	7	2	5	10
68307	Mannheim	2000	0.53288	4	7	2	5	9
68307	Mannheim	2001	0.51865	4	7	2	5	10
68307	Mannheim	2002	0.52925	4	7	2	5	9
68307	Mannheim	2003	0.52756	4	7	2	5	9
68307	Mannheim	2004	0.51291	4	7	2	5	9
68307	Mannheim	2005	0.51739	4	7	2	5	9
68307	Mannheim	2006	0.50931	4	7	2	5	10
68307	Mannheim	2007	0.53979	4	7	2	5	10
68307	Mannheim	2008	0.54429	3	6	2	5	10
68307	Mannheim	2009	0.55041	3	6	2	5	9
68307	Mannheim	2010	0.54312	3	6	2	5	9
68307	Mannheim	2011	0.50237	3	5	2	5	9
68307	Mannheim	2012	0.49369	3	5	2	5	9
68307	Mannheim	2013	0.5024	3	5	2	5	9
68307	Mannheim	2014	0.53508	3	6	2	5	9
68307	Mannheim	2015	0.52487	3	5	2	5	9
68307	Mannheim	2016	0.5082	3	5	2	5	9
68307	Mannheim	2017	0.51974	3	5	2	5	9
68307	Mannheim	2018	0.53057	3	5	2	5	9
68307	Mannheim	2019	0.52674	3	5	2	5	9
68307	Mannheim	2020	0.50212	3	5	2	5	9
68307	Mannheim	2021	0.51196	3	6	2	5	9
68307	Mannheim	2022	0.51518	3	6	2	5	9
68307	Mannheim	2023	0.50629	3	6	2	5	9
68309	Mannheim	1998	0.55059	3	6	2	5	9
68309	Mannheim	1999	0.57647	4	7	2	5	10
68309	Mannheim	2000	0.53299	4	7	2	5	9
68309	Mannheim	2001	0.51877	4	7	2	5	10
68309	Mannheim	2002	0.52937	4	7	2	5	9
68309	Mannheim	2003	0.52768	4	7	2	5	9
68309	Mannheim	2004	0.51304	4	7	2	5	9
68309	Mannheim	2005	0.51752	4	7	2	5	9
68309	Mannheim	2006	0.50942	4	7	2	5	10
68309	Mannheim	2007	0.53991	4	7	2	5	10
68309	Mannheim	2008	0.54438	3	6	2	5	10
68309	Mannheim	2009	0.55051	3	6	2	5	9
68309	Mannheim	2010	0.5432	3	6	2	5	9
68309	Mannheim	2011	0.50243	3	5	2	5	9
68309	Mannheim	2012	0.49375	3	5	2	5	9
68309	Mannheim	2013	0.50245	3	5	2	5	9
68309	Mannheim	2014	0.53514	3	6	2	5	9
68309	Mannheim	2015	0.52492	3	5	2	5	9
68309	Mannheim	2016	0.50825	3	5	2	5	9
68309	Mannheim	2017	0.5198	3	5	2	5	9
68309	Mannheim	2018	0.53063	3	5	2	5	9
68309	Mannheim	2019	0.52678	3	5	2	5	9
68309	Mannheim	2020	0.50215	3	5	2	5	9
68309	Mannheim	2021	0.512	3	6	2	5	9
68309	Mannheim	2022	0.51523	3	6	2	5	9
68309	Mannheim	2023	0.50634	3	6	2	5	10
68526	Ladenburg	1998	0.34041	1	1	1	1	2
68526	Ladenburg	1999	0.34458	1	1	1	1	2
68526	Ladenburg	2000	0.29796	1	1	1	1	2
68526	Ladenburg	2001	0.29172	1	2	1	2	3
68526	Ladenburg	2002	0.30347	1	1	1	1	2
68526	Ladenburg	2003	0.3065	1	1	1	1	2
68526	Ladenburg	2004	0.27785	1	1	1	1	2
68526	Ladenburg	2005	0.28605	1	1	1	1	2
68526	Ladenburg	2006	0.27681	1	1	1	1	2
68526	Ladenburg	2007	0.30186	1	1	1	1	2
68526	Ladenburg	2008	0.32836	1	1	1	1	2
68526	Ladenburg	2009	0.34659	1	1	1	1	2
68526	Ladenburg	2010	0.36356	1	2	1	1	2
68526	Ladenburg	2011	0.32867	1	1	1	1	2
68526	Ladenburg	2012	0.33583	1	2	1	1	2
68526	Ladenburg	2013	0.34402	1	1	1	1	2
68526	Ladenburg	2014	0.36978	1	2	1	1	2
68526	Ladenburg	2015	0.35385	1	1	1	1	2
68526	Ladenburg	2016	0.35238	1	2	1	1	2
68526	Ladenburg	2017	0.35352	1	2	1	1	2
68526	Ladenburg	2018	0.38848	1	2	1	2	3
68526	Ladenburg	2019	0.35273	1	2	1	1	2
68526	Ladenburg	2020	0.33385	1	1	1	1	2
68526	Ladenburg	2021	0.34472	1	2	1	1	2
68526	Ladenburg	2022	0.36101	1	2	1	2	3
68526	Ladenburg	2023	0.33516	1	2	1	2	3
68535	Edingen-Neckarhausen	1998	0.35016	1	2	1	2	3
68535	Edingen-Neckarhausen	1999	0.35513	1	2	1	2	3
68535	Edingen-Neckarhausen	2000	0.30651	1	2	1	1	2
68535	Edingen-Neckarhausen	2001	0.31482	1	2	1	2	4
68535	Edingen-Neckarhausen	2002	0.32488	1	2	1	2	3
68535	Edingen-Neckarhausen	2003	0.32366	1	1	1	2	3
68535	Edingen-Neckarhausen	2004	0.28951	1	1	1	1	2
68535	Edingen-Neckarhausen	2005	0.30356	1	1	1	1	2
68535	Edingen-Neckarhausen	2006	0.29602	1	1	1	1	2
68535	Edingen-Neckarhausen	2007	0.31574	1	1	1	2	3
68535	Edingen-Neckarhausen	2008	0.34147	1	1	1	1	2
68535	Edingen-Neckarhausen	2009	0.36495	1	2	1	2	3
68535	Edingen-Neckarhausen	2010	0.37891	1	2	1	2	3
68535	Edingen-Neckarhausen	2011	0.3399	1	1	1	2	3
68535	Edingen-Neckarhausen	2012	0.34613	1	2	1	1	2
68535	Edingen-Neckarhausen	2013	0.34684	1	1	1	1	2
68535	Edingen-Neckarhausen	2014	0.37296	1	2	1	2	3
68535	Edingen-Neckarhausen	2015	0.36058	1	2	1	1	2
68535	Edingen-Neckarhausen	2016	0.35406	1	2	1	1	2
68535	Edingen-Neckarhausen	2017	0.36018	1	2	1	1	2
68535	Edingen-Neckarhausen	2018	0.3837	1	2	1	2	3
68535	Edingen-Neckarhausen	2019	0.35644	1	2	1	2	3
68535	Edingen-Neckarhausen	2020	0.34017	1	2	1	2	3
68535	Edingen-Neckarhausen	2021	0.34635	1	2	1	1	2
68535	Edingen-Neckarhausen	2022	0.36121	1	2	1	2	3
68535	Edingen-Neckarhausen	2023	0.3408	1	2	1	2	3
68542	Heddesheim	1998	0.34878	1	2	1	2	3
68542	Heddesheim	1999	0.3542	1	2	1	2	3
68542	Heddesheim	2000	0.30771	1	2	1	1	2
68542	Heddesheim	2001	0.29088	1	1	1	2	3
68542	Heddesheim	2002	0.3044	1	1	1	1	2
68542	Heddesheim	2003	0.30287	1	1	1	1	2
68542	Heddesheim	2004	0.27983	1	1	1	1	2
68542	Heddesheim	2005	0.29942	1	1	1	1	2
68542	Heddesheim	2006	0.28674	1	1	1	1	2
68542	Heddesheim	2007	0.30501	1	1	1	1	2
68542	Heddesheim	2008	0.32539	1	1	1	1	2
68542	Heddesheim	2009	0.35253	1	1	1	1	2
68542	Heddesheim	2010	0.37038	1	2	1	1	2
68542	Heddesheim	2011	0.33072	1	1	1	1	2
68542	Heddesheim	2012	0.33446	1	1	1	1	2
68542	Heddesheim	2013	0.33678	1	1	1	1	2
68542	Heddesheim	2014	0.36574	1	2	1	1	2
68542	Heddesheim	2015	0.35669	1	2	1	1	2
68542	Heddesheim	2016	0.34943	1	2	1	1	2
68542	Heddesheim	2017	0.35174	1	2	1	1	2
68542	Heddesheim	2018	0.37509	1	2	1	2	3
68542	Heddesheim	2019	0.3447	1	1	1	1	2
68542	Heddesheim	2020	0.32917	1	1	1	1	2
68542	Heddesheim	2021	0.34147	1	2	1	1	2
68542	Heddesheim	2022	0.35467	1	2	1	2	3
68542	Heddesheim	2023	0.32706	1	2	1	1	2
68549	Ilvesheim	1998	0.36611	1	2	1	2	4
68549	Ilvesheim	1999	0.37327	1	2	1	2	4
68549	Ilvesheim	2000	0.32872	1	2	1	2	3
68549	Ilvesheim	2001	0.30734	1	2	1	2	3
68549	Ilvesheim	2002	0.32298	1	2	1	2	3
68549	Ilvesheim	2003	0.32078	1	1	1	2	3
68549	Ilvesheim	2004	0.29608	1	1	1	2	3
68549	Ilvesheim	2005	0.3049	1	1	1	2	3
68549	Ilvesheim	2006	0.29281	1	1	1	1	2
68549	Ilvesheim	2007	0.31572	1	1	1	2	3
68549	Ilvesheim	2008	0.34162	1	1	1	1	2
68549	Ilvesheim	2009	0.3656	1	2	1	2	3
68549	Ilvesheim	2010	0.37502	1	2	1	2	3
68549	Ilvesheim	2011	0.34376	1	1	1	2	3
68549	Ilvesheim	2012	0.35074	1	2	1	1	2
68549	Ilvesheim	2013	0.35254	1	2	1	2	3
68549	Ilvesheim	2014	0.38419	1	2	1	2	3
68549	Ilvesheim	2015	0.36143	1	2	1	1	2
68549	Ilvesheim	2016	0.35311	1	2	1	1	2
68549	Ilvesheim	2017	0.35901	1	2	1	1	2
68549	Ilvesheim	2018	0.37555	1	2	1	2	3
68549	Ilvesheim	2019	0.35499	1	2	1	2	3
68549	Ilvesheim	2020	0.33351	1	1	1	1	2
68549	Ilvesheim	2021	0.34385	1	2	1	1	2
68549	Ilvesheim	2022	0.35167	1	2	1	1	2
68549	Ilvesheim	2023	0.3292	1	2	1	2	3
68723	Oftersheim	1998	0.34731	1	2	1	2	3
68723	Oftersheim	1999	0.35239	1	2	1	2	3
68723	Oftersheim	2000	0.30359	1	1	1	1	2
68723	Oftersheim	2001	0.29006	1	1	1	1	2
68723	Oftersheim	2002	0.31026	1	1	1	1	2
68723	Oftersheim	2003	0.31349	1	1	1	1	2
68723	Oftersheim	2004	0.28761	1	1	1	1	2
68723	Oftersheim	2005	0.306	1	1	1	2	3
68723	Oftersheim	2006	0.29788	1	1	1	2	3
68723	Oftersheim	2007	0.31333	1	1	1	2	3
68723	Oftersheim	2008	0.33683	1	1	1	1	2
68723	Oftersheim	2009	0.35939	1	2	1	2	3
68723	Oftersheim	2010	0.37654	1	2	1	2	3
68723	Oftersheim	2011	0.34213	1	1	1	2	3
68723	Oftersheim	2012	0.34973	1	2	1	1	2
68723	Oftersheim	2013	0.35142	1	2	1	2	3
68723	Oftersheim	2014	0.38417	1	2	1	2	3
68723	Oftersheim	2015	0.37745	1	2	1	2	3
68723	Oftersheim	2016	0.36603	1	2	1	2	3
68723	Oftersheim	2017	0.36617	1	2	1	2	3
68723	Oftersheim	2018	0.38407	1	2	1	2	3
68723	Oftersheim	2019	0.35496	1	2	1	2	3
68723	Oftersheim	2020	0.33615	1	2	1	1	2
68723	Oftersheim	2021	0.34658	1	2	1	2	3
68723	Oftersheim	2022	0.35783	1	2	1	2	3
68723	Oftersheim	2023	0.33357	1	2	1	2	3
68753	Waghäusel	1998	0.36628	1	2	1	2	4
68753	Waghäusel	1999	0.36867	1	2	1	2	4
68753	Waghäusel	2000	0.32881	1	2	1	2	3
68753	Waghäusel	2001	0.3137	1	2	1	2	4
68753	Waghäusel	2002	0.32591	1	2	1	2	3
68753	Waghäusel	2003	0.36345	1	2	1	2	4
68753	Waghäusel	2004	0.33107	1	2	1	2	4
68753	Waghäusel	2005	0.34067	1	2	1	2	4
68753	Waghäusel	2006	0.33807	1	2	1	2	4
68753	Waghäusel	2007	0.35708	1	2	1	2	4
